"";"datum";"temp";"temp_min";"temp_max";"nieder"
"576";1950-07-30;17,2;10,1;23;0
"577";1950-07-31;16,8;12,3;20,7;2
"578";1950-08-01;18,2;14,4;24,5;9,5
"579";1950-08-02;16,1;13,4;22,9;10,5
"580";1950-08-03;13,8;11,2;18,2;10
"581";1950-08-04;16,8;12,1;21;0,7
"582";1950-08-05;18;13,1;24,2;0
"583";1950-08-06;18;11,7;25,2;0
"584";1950-08-07;17;11,2;25,3;0
"585";1950-08-08;17,5;10,4;25,7;0
"586";1950-08-09;19,7;10,5;28,3;0
"587";1950-08-10;22,2;12,1;31;0
"588";1950-08-11;16,3;14,7;20,6;0
"589";1950-08-12;18,2;9,5;24,2;0
"590";1950-08-13;19,4;12,1;25;1,8
"591";1950-08-14;18,2;14,7;24,3;0
"592";1950-08-15;18;10,6;26,3;0
"593";1950-08-16;17,4;11,7;22,6;0,8
"594";1950-08-17;17;15,1;21,9;9,7
"595";1950-08-18;14,2;12,8;18,5;1,1
"596";1950-08-19;14,2;6,9;21,3;3,1
"597";1950-08-20;17;9,4;25,1;0
"598";1950-08-21;19,3;10,6;28,3;0
"599";1950-08-22;21,5;12,4;28,5;0
"600";1950-08-23;23,3;14,7;33,1;4,9
"601";1950-08-24;20;16,1;24,4;0
"602";1950-08-25;18,8;16,6;23,8;0
"603";1950-08-26;20;14,1;28,9;4,3
"604";1950-08-27;18,6;15,5;24,5;0
"605";1950-08-28;21;14,4;27,5;14
"606";1950-08-29;16,8;15;21,2;0
"607";1950-08-30;16,2;10,1;23;0
"608";1950-08-31;18,3;11,1;24,9;0
"609";1950-09-01;17,8;15;22,8;0
"610";1950-09-02;15,6;10,3;20,3;2,6
"611";1950-09-03;14,6;10,1;18,6;0
"612";1950-09-04;14,5;11,3;16,6;0,9
"613";1950-09-05;17,2;14,7;20;0,6
"614";1950-09-06;16,3;15,2;19,9;1,3
"615";1950-09-07;15,4;13,3;18;4
"616";1950-09-08;13,1;7,8;17,7;1,8
"617";1950-09-09;13,8;12,1;15,5;6,8
"618";1950-09-10;18,7;14,5;23,4;1,1
"619";1950-09-11;18;13,2;22,7;0
"620";1950-09-12;16,3;15,1;19,2;0
"621";1950-09-13;14,3;12;19,9;0
"622";1950-09-14;18,9;10,1;25,2;3,5
"623";1950-09-15;15,9;14,5;22,8;8
"624";1950-09-16;13,3;11,8;15;0
"625";1950-09-17;12,6;6,1;17;0
"626";1950-09-18;11,6;9,4;16,5;0
"627";1950-09-19;11,4;7,6;15,3;1,1
"628";1950-09-20;12,3;9,9;16,6;3,6
"629";1950-09-21;10,5;9;14,7;4,4
"630";1950-09-22;12;9,1;15,3;3
"631";1950-09-23;11,6;7;14,4;5,3
"632";1950-09-24;12,6;10,5;14,8;1,5
"633";1950-09-25;14,2;6,3;19,5;5,7
"634";1950-09-26;11,8;9,8;15;0
"635";1950-09-27;11,4;7,6;14;0
"636";1950-09-28;11,3;6,3;14,3;0
"637";1950-09-29;13;10,3;14,6;0
"638";1950-09-30;14;9,8;18,9;0,2
"639";1950-10-01;12,7;10,9;17;1,1
"640";1950-10-02;12,4;10,6;14,8;7,8
"641";1950-10-03;11;8,8;15,8;0
"642";1950-10-04;9,4;4,9;16,2;0
"643";1950-10-05;9,9;4;17,8;0
"644";1950-10-06;8,2;4,7;13;0
"645";1950-10-07;14,3;7,1;19,2;0
"646";1950-10-08;13,8;10;17,6;0,4
"647";1950-10-09;12;11,1;14,3;2,4
"648";1950-10-10;12,9;10,6;14,5;2,2
"649";1950-10-11;9,1;5,2;13,6;3,5
"650";1950-10-12;8,1;2,3;14,4;0
"651";1950-10-13;10;3,1;17,8;0
"652";1950-10-14;9,3;3,9;17,6;0
"653";1950-10-15;8,4;5,7;14,5;0
"654";1950-10-16;12,1;6,8;14,9;3,1
"655";1950-10-17;13,4;12,1;16,3;1
"656";1950-10-18;12,4;10,5;15,4;0,1
"657";1950-10-19;13,7;10,5;17,4;0
"658";1950-10-20;11,1;9,3;15,4;0
"659";1950-10-21;7,4;5,5;12;0
"660";1950-10-22;5,7;1,1;12,5;0
"661";1950-10-23;6,4;0,9;9,5;0
"662";1950-10-24;7;3,3;12,2;0
"663";1950-10-25;4,2;2,1;7,9;0
"664";1950-10-26;2,9;1,5;6,3;0,6
"665";1950-10-27;0,5;-0,4;2,5;0,3
"666";1950-10-28;1,5;-0,9;4,5;0,4
"667";1950-10-29;1;-1,8;7,4;0
"668";1950-10-30;-0,8;-4,4;6,8;0
"669";1950-10-31;-0,8;-6,3;7,3;0
"670";1950-11-01;-0,3;-3,4;4,3;0
"671";1950-11-02;1,2;-3,4;2,8;11,3
"672";1950-11-03;4,6;3;8;25,1
"673";1950-11-04;4,8;2,3;5,7;0,3
"674";1950-11-05;5,2;4,4;7,2;0,4
"675";1950-11-06;5,3;4,1;6,7;0
"676";1950-11-07;4,2;3,3;6,2;0
"677";1950-11-08;5,4;2,4;6,8;1,4
"678";1950-11-09;4,7;2,9;9,5;0,7
"679";1950-11-10;7,6;3,1;10,7;2,7
"680";1950-11-11;9,8;7,9;16;2
"681";1950-11-12;8,4;7,2;10,7;3,3
"682";1950-11-13;8,4;5,8;12,4;10,9
"683";1950-11-14;6;3,9;8,5;4,2
"684";1950-11-15;4,3;2,4;8,2;1,1
"685";1950-11-16;3,3;0,6;4;24,3
"686";1950-11-17;6,3;3,6;8,7;1,2
"687";1950-11-18;2,8;0,9;7,3;1
"688";1950-11-19;5,4;0,1;8;4
"689";1950-11-20;6,3;5,3;8,2;2,5
"690";1950-11-21;7,6;0,4;10,7;1,3
"691";1950-11-22;7,4;6,2;9,5;1,3
"692";1950-11-23;6,5;3,6;8;5,5
"693";1950-11-24;6,1;5,4;7,4;0
"694";1950-11-25;2,5;0,4;5,9;0
"695";1950-11-26;0,6;-2,6;3,3;0
"696";1950-11-27;0;-1,4;3,5;1,2
"697";1950-11-28;6,3;-2,5;10,5;7,8
"698";1950-11-29;7,8;5,6;11,7;2,2
"699";1950-11-30;6,7;5,5;7,3;0
"700";1950-12-01;8,2;6,7;9,7;6,1
"701";1950-12-02;6,9;5,2;9,9;20
"702";1950-12-03;3,7;2,4;5,6;0,9
"703";1950-12-04;1,1;-0,4;3,9;0
"704";1950-12-05;-0,7;-2;1,1;0,8
"705";1950-12-06;-1,3;-4,9;0;0
"706";1950-12-07;-3,2;-4,1;-0,6;2,1
"707";1950-12-08;-1,4;-5,9;0,4;0
"708";1950-12-09;-0,7;-1,4;1,3;0
"709";1950-12-10;-4,1;-6,9;-0,3;1,1
"710";1950-12-11;0,9;-3,7;2,5;7,5
"711";1950-12-12;1,4;0,7;2,3;0,7
"712";1950-12-13;0;-2;1,6;3,3
"713";1950-12-14;0,5;-0,8;3,1;0
"714";1950-12-15;3,1;-0,9;4,8;1,3
"715";1950-12-16;0,7;0,1;3,8;1
"716";1950-12-17;-0,9;-1,7;1;0,4
"717";1950-12-18;-1,1;-4,5;-0,3;0
"718";1950-12-19;-4,9;-8,3;-0,2;0
"719";1950-12-20;-2,5;-10,3;0;3,8
"720";1950-12-21;-4,5;-5,8;0;0
"721";1950-12-22;-6,1;-8,4;-3,1;0
"722";1950-12-23;-3,6;-6,7;-2,2;0
"723";1950-12-24;-2,2;-4,5;-1,5;0,1
"724";1950-12-25;-0,2;-2,3;0,8;5,9
"725";1950-12-26;-0,9;-1,4;-0,2;7,1
"726";1950-12-27;-0,4;-1,4;0;0,7
"727";1950-12-28;-5,5;-6,6;0,2;0
"728";1950-12-29;-8,3;-9,9;-6,3;0
"729";1950-12-30;-8,8;-11,5;-7,5;0
"730";1950-12-31;-6,6;-9,3;-5;0,5
"731";1951-01-01;0,4;-6,3;2,2;2,8
"732";1951-01-02;2;-1,6;3,3;11,4
"733";1951-01-03;0,1;-0,8;1,9;0
"734";1951-01-04;0,5;-2,9;2,6;6,6
"735";1951-01-05;3,8;0,5;5;0,1
"736";1951-01-06;2,7;0,6;7;0
"737";1951-01-07;5,3;0,1;7,5;0,4
"738";1951-01-08;4,8;3,3;6,3;0,1
"739";1951-01-09;3,7;1,5;7,5;0,1
"740";1951-01-10;0,1;-4,4;6,5;0
"741";1951-01-11;8;-0,7;9,5;0,1
"742";1951-01-12;5,3;3,7;9,3;0
"743";1951-01-13;4,4;1,5;6;0
"744";1951-01-14;5;1,5;6,6;1,4
"745";1951-01-15;3,2;2,2;6,2;11
"746";1951-01-16;3,9;2,4;5,3;0
"747";1951-01-17;2,4;0,3;4,4;12,8
"748";1951-01-18;6;3,8;7,5;2,5
"749";1951-01-19;4,6;4;5,7;4,7
"750";1951-01-20;5,8;4;7,5;5,3
"751";1951-01-21;2,8;2,1;4,7;3,1
"752";1951-01-22;3,3;1,8;4,1;0,9
"753";1951-01-23;4,8;3,6;5,9;1,6
"754";1951-01-24;4,4;1,4;5,9;0
"755";1951-01-25;2,2;1,6;5,2;0
"756";1951-01-26;2,4;1;3,3;0
"757";1951-01-27;3,6;2,1;4,8;0
"758";1951-01-28;3,6;2,2;4,3;0
"759";1951-01-29;2,8;2,5;3,8;0
"760";1951-01-30;2,2;1,7;3,6;0
"761";1951-01-31;2,3;1,3;3,5;0
"762";1951-02-01;3,1;1,3;4,7;0
"763";1951-02-02;2,8;2,3;4,3;0,4
"764";1951-02-03;1,2;-0,2;4;1,1
"765";1951-02-04;4,4;-1,3;8,1;4,4
"766";1951-02-05;3,9;2,6;5,8;1,9
"767";1951-02-06;3,6;-0,2;7,5;0
"768";1951-02-07;4,5;-0,4;8,7;0
"769";1951-02-08;5,8;-2,5;9,4;0,3
"770";1951-02-09;5,5;2;9,5;0
"771";1951-02-10;5;4,1;6,4;0,3
"772";1951-02-11;4,6;3,7;6,7;0
"773";1951-02-12;5;3;10,4;0
"774";1951-02-13;3,7;1,1;5,7;0,2
"775";1951-02-14;5,4;2,3;8,5;0
"776";1951-02-15;3,4;0;6,8;0
"777";1951-02-16;0,1;-2,6;6,7;0
"778";1951-02-17;5,9;-1,2;8,4;7,9
"779";1951-02-18;4,9;2,4;8;0,2
"780";1951-02-19;3;0,5;8;5,5
"781";1951-02-20;6,7;2,2;8,9;2,8
"782";1951-02-21;5;4,3;9,2;0,3
"783";1951-02-22;3,9;2,1;7,2;0,6
"784";1951-02-23;4,1;2,1;6,5;0
"785";1951-02-24;2,8;-1,6;8,3;0
"786";1951-02-25;2,8;0,9;5,8;0
"787";1951-02-26;1,3;-0,1;5,6;0
"788";1951-02-27;0,3;-1,2;4,3;1,3
"789";1951-02-28;0,4;-3,2;3,8;0
"790";1951-03-01;0,9;-0,6;2,6;0
"791";1951-03-02;0,3;-0,4;2,5;0
"792";1951-03-03;-2;-3,4;0,7;0
"793";1951-03-04;-0,7;-5,3;3,2;0
"794";1951-03-05;1;-2,1;6,3;0
"795";1951-03-06;-0,8;-6,7;8,5;0
"796";1951-03-07;3,6;-4,9;10,3;0
"797";1951-03-08;2,4;0,3;5,4;0
"798";1951-03-09;-0,2;-0,6;1,6;0,5
"799";1951-03-10;1,9;-0,9;3,7;0,1
"800";1951-03-11;3,8;0;6,5;1,9
"801";1951-03-12;6,4;4;11;0
"802";1951-03-13;10,4;-2,2;15,4;3,8
"803";1951-03-14;8,1;4,9;15,3;2,3
"804";1951-03-15;7,8;5;10,7;0
"805";1951-03-16;9;-2,1;15;10,4
"806";1951-03-17;13,6;8,1;16,8;8,9
"807";1951-03-18;10,4;9,2;13,6;0,4
"808";1951-03-19;7,8;5,3;11,5;4,4
"809";1951-03-20;3;1,9;6,3;0
"810";1951-03-21;1,4;-1,4;7,2;0
"811";1951-03-22;3,8;-1,7;7;4,2
"812";1951-03-23;10,5;3,1;12,6;2,5
"813";1951-03-24;3,8;1,1;13,2;0,1
"814";1951-03-25;2,1;-0,2;5,6;0
"815";1951-03-26;2;-1,6;4;6,6
"816";1951-03-27;5,7;3,1;10,1;4,7
"817";1951-03-28;1,7;-1,6;6,5;0,1
"818";1951-03-29;1,6;-2,5;6;0
"819";1951-03-30;6,2;-1,6;10,4;0
"820";1951-03-31;4,4;0,7;9;1,8
"821";1951-04-01;6,8;-0,8;10,4;0,2
"822";1951-04-02;6;5,4;9,6;2,1
"823";1951-04-03;4;2;9,6;0,2
"824";1951-04-04;8;-2,3;13,9;2,2
"825";1951-04-05;9;6,5;14,3;0
"826";1951-04-06;10,6;0,5;15,2;0
"827";1951-04-07;10,8;8;17;7,2
"828";1951-04-08;6,2;3,2;9,5;1,1
"829";1951-04-09;6,2;3,6;10,4;4,9
"830";1951-04-10;6,8;5,3;10,8;0
"831";1951-04-11;4,3;1,4;9,4;0,3
"832";1951-04-12;6;-0,6;11,1;0
"833";1951-04-13;7,2;2,2;11,8;1,2
"834";1951-04-14;6;2,9;10,3;0,2
"835";1951-04-15;5,1;0,2;10,7;0
"836";1951-04-16;10;-2,2;18,7;0
"837";1951-04-17;9;4,7;14,8;0
"838";1951-04-18;9,6;2,5;17,4;0,1
"839";1951-04-19;12,6;8,5;19,4;0
"840";1951-04-20;7;6;9,8;2,1
"841";1951-04-21;8,4;5,8;14,3;0
"842";1951-04-22;6,9;1,2;13,8;0
"843";1951-04-23;10,7;-0,4;17,5;0
"844";1951-04-24;12,6;2,1;21;0
"845";1951-04-25;16,6;6,6;25,8;0
"846";1951-04-26;17;7;21,9;0
"847";1951-04-27;11,3;10;17;5,3
"848";1951-04-28;7,6;6,5;10;0
"849";1951-04-29;4,9;0,1;8,4;0
"850";1951-04-30;5,8;-0,6;12;0
"851";1951-05-01;10,9;0;18,3;0
"852";1951-05-02;13,6;2,7;22;0
"853";1951-05-03;15,1;6,5;21,2;0
"854";1951-05-04;14,2;7,2;21,5;1,5
"855";1951-05-05;12,1;9,2;18,8;0
"856";1951-05-06;13,1;3,3;21,4;0
"857";1951-05-07;14,4;8,6;20,7;7,2
"858";1951-05-08;11;10,6;16,3;10,7
"859";1951-05-09;12,6;7,8;15,8;0
"860";1951-05-10;11,8;10,1;14,4;0
"861";1951-05-11;11,2;6,8;15,5;0
"862";1951-05-12;9,9;4,8;16,8;0
"863";1951-05-13;13;2;17,8;1,3
"864";1951-05-14;9,7;8,1;13,4;0
"865";1951-05-15;9,1;7,3;11,1;1,2
"866";1951-05-16;8,8;6,9;12,1;4,9
"867";1951-05-17;12,2;6,6;17,7;0
"868";1951-05-18;13,6;8,1;19,7;0
"869";1951-05-19;17;9,1;24,1;0
"870";1951-05-20;17,4;12,3;23,5;0
"871";1951-05-21;13,8;11,6;18,8;1,1
"872";1951-05-22;13,6;6,5;20;0
"873";1951-05-23;15,3;6,1;22,2;0
"874";1951-05-24;18,8;8,6;27,2;5,3
"875";1951-05-25;17,8;12,5;23,5;0
"876";1951-05-26;17,4;9,7;24,2;13,9
"877";1951-05-27;13,5;12;15,8;3,2
"878";1951-05-28;13,3;9,7;18,2;1,3
"879";1951-05-29;11,6;7,3;16,5;3,7
"880";1951-05-30;12,1;7,5;16;0
"881";1951-05-31;15,2;7,8;21,5;0
"882";1951-06-01;13,3;9,4;19,6;1,8
"883";1951-06-02;14,6;11,7;20;0
"884";1951-06-03;14,7;8,8;21,3;2,3
"885";1951-06-04;15,8;12,2;20,3;5,7
"886";1951-06-05;16,6;12,1;20,4;4,8
"887";1951-06-06;16,7;11,6;22,1;2,9
"888";1951-06-07;16,5;11,3;21,5;0
"889";1951-06-08;17,3;11,1;23,4;0
"890";1951-06-09;17,4;12,9;23,5;23,3
"891";1951-06-10;13,3;11,8;17,2;1
"892";1951-06-11;15,6;9;21,8;0
"893";1951-06-12;18,3;9,2;24,4;11,5
"894";1951-06-13;15,9;11,5;20,3;0
"895";1951-06-14;19,6;9,1;26,1;0
"896";1951-06-15;20,6;12,2;25,8;0
"897";1951-06-16;19,4;14,8;23,5;0
"898";1951-06-17;18,4;14,3;24,3;3,9
"899";1951-06-18;15,3;11,6;22,5;12
"900";1951-06-19;14,6;8,6;17,6;0
"901";1951-06-20;16,6;11,1;22,2;0
"902";1951-06-21;20,7;12,3;25,8;0
"903";1951-06-22;20;14,6;24,2;15,8
"904";1951-06-23;18;15,9;22,5;3,1
"905";1951-06-24;15,4;14,1;19;6,8
"906";1951-06-25;14;12,3;19,5;1,6
"907";1951-06-26;14,3;11,4;18,8;2,6
"908";1951-06-27;13,3;11,1;15,7;1
"909";1951-06-28;14,8;10,5;20,5;0
"910";1951-06-29;13,8;12;18;0
"911";1951-06-30;14,6;6,7;19,3;0
"912";1951-07-01;14,8;7,4;20,1;0
"913";1951-07-02;17,6;8,6;24,5;0
"914";1951-07-03;20;11,3;27,4;0
"915";1951-07-04;21,1;14,4;27,4;0
"916";1951-07-05;13,8;11,6;19,8;0
"917";1951-07-06;17,4;6,6;23,1;0
"918";1951-07-07;19,4;11,8;26,1;0
"919";1951-07-08;22;13,1;27,8;0,1
"920";1951-07-09;19,8;15,4;24;0
"921";1951-07-10;22,2;16,1;27,6;0
"922";1951-07-11;22,5;15,3;30,6;1,3
"923";1951-07-12;20;15,9;25;0
"924";1951-07-13;20,5;13;26,6;0
"925";1951-07-14;19,4;14,9;24,8;10,2
"926";1951-07-15;16,2;14,7;22,3;0
"927";1951-07-16;13,6;12,4;16,7;0
"928";1951-07-17;17,8;7,5;24,1;0
"929";1951-07-18;19,2;11;25,5;0
"930";1951-07-19;16,3;14,4;22,4;0
"931";1951-07-20;18,7;11,3;23,1;0
"932";1951-07-21;15,9;14,2;22;0
"933";1951-07-22;20;9,1;27,2;6,1
"934";1951-07-23;17,3;15,1;22,2;5,5
"935";1951-07-24;15,4;14,1;18,7;6,3
"936";1951-07-25;15,3;13,1;18,4;2,9
"937";1951-07-26;16,8;14,4;21,3;1,7
"938";1951-07-27;17,2;11,6;23,4;0
"939";1951-07-28;19,8;11,2;26,8;0
"940";1951-07-29;22,2;13,8;29;0
"941";1951-07-30;21,1;17,4;27,3;0
"942";1951-07-31;25,1;16,9;32,4;0
"943";1951-08-01;25,8;19,8;32,3;0,1
"944";1951-08-02;21,6;15,9;27,6;0
"945";1951-08-03;24,4;17,6;29,9;11,7
"946";1951-08-04;19,8;17,6;25,5;0,7
"947";1951-08-05;18;15,1;22,8;0
"948";1951-08-06;20,4;11,6;28,4;1,1
"949";1951-08-07;20,4;16,5;24,4;4,1
"950";1951-08-08;17,9;16,1;21;2,4
"951";1951-08-09;16,2;14,6;19;3,3
"952";1951-08-10;15,6;11,9;20,9;0,2
"953";1951-08-11;16,5;12,1;21,7;0
"954";1951-08-12;19,3;12,6;23,5;0,1
"955";1951-08-13;17;13,6;21,4;0,7
"956";1951-08-14;13,9;11;20,2;0
"957";1951-08-15;14,1;5,6;21,8;0
"958";1951-08-16;16,8;9,8;21,9;0
"959";1951-08-17;16,4;8,6;23,2;0,2
"960";1951-08-18;17,6;12,6;25,4;0
"961";1951-08-19;20,8;10,1;27,8;0,8
"962";1951-08-20;16,6;15,8;21,6;7,5
"963";1951-08-21;14,6;14;16,8;5,4
"964";1951-08-22;16,4;12,9;23,5;0
"965";1951-08-23;16,2;10,9;23;0
"966";1951-08-24;16,7;11,1;25;0
"967";1951-08-25;18;10,4;24,5;0
"968";1951-08-26;18,3;15,2;23,8;0
"969";1951-08-27;17;13,1;22;0
"970";1951-08-28;18,8;15,3;26,7;0
"971";1951-08-29;21,4;10,6;30,8;0
"972";1951-08-30;21,2;15,3;31,7;0,6
"973";1951-08-31;15,9;15,1;18;13
"974";1951-09-01;14,6;12,3;19,3;1,1
"975";1951-09-02;15,2;13,1;18,5;14,7
"976";1951-09-03;14,4;12,6;19;1,5
"977";1951-09-04;15,8;7,4;22,6;0
"978";1951-09-05;18,9;11,3;26,1;0
"979";1951-09-06;19,7;13,9;26,1;0
"980";1951-09-07;20,4;12,9;27,5;0
"981";1951-09-08;20;17,5;24,5;0
"982";1951-09-09;20,1;15,5;25,7;0
"983";1951-09-10;19,2;14,6;26,6;0
"984";1951-09-11;19,8;13,6;27,1;0
"985";1951-09-12;20,5;14,4;28,6;0
"986";1951-09-13;22,4;14,4;29,1;7
"987";1951-09-14;13,8;11,4;21,7;0
"988";1951-09-15;16;6,1;22;0
"989";1951-09-16;14,6;11,3;20,8;0,5
"990";1951-09-17;12,3;10,4;17,7;0
"991";1951-09-18;12,2;5;16,6;0
"992";1951-09-19;11,4;10,8;13,6;5,3
"993";1951-09-20;9,2;6,8;15,6;0
"994";1951-09-21;8,9;1,8;16,2;0
"995";1951-09-22;10,9;3,9;19,1;0
"996";1951-09-23;14,1;6,5;19,2;12,7
"997";1951-09-24;12,5;9,9;18,2;0
"998";1951-09-25;12,6;5,4;20,4;0
"999";1951-09-26;13,4;9,1;16,5;0,3
"1000";1951-09-27;12,9;7,2;18,4;0
"1001";1951-09-28;13;7,2;18,5;0
"1002";1951-09-29;14,3;7,2;19,6;0
"1003";1951-09-30;14,2;12,1;18,8;0
"1004";1951-10-01;15,7;12;19,4;0
"1005";1951-10-02;13,6;11,3;16,1;0
"1006";1951-10-03;11,8;7,2;18,6;0
"1007";1951-10-04;10,3;5,8;18,4;0
"1008";1951-10-05;11,6;3,6;19;0
"1009";1951-10-06;11,5;8,5;18;0
"1010";1951-10-07;7,2;4,6;13,8;0
"1011";1951-10-08;6,3;0,3;14,7;0
"1012";1951-10-09;7,4;1,3;16;0
"1013";1951-10-10;6,2;-0,4;14,3;0
"1014";1951-10-11;5,7;-1,3;13,3;0
"1015";1951-10-12;6;0,2;14,8;0
"1016";1951-10-13;9;2,5;17;0
"1017";1951-10-14;9,6;1,8;16,7;0
"1018";1951-10-15;8;0,9;15;0
"1019";1951-10-16;8;0,8;16,6;0
"1020";1951-10-17;4,3;-0,7;14,5;0
"1021";1951-10-18;6,6;-2,1;11,8;0
"1022";1951-10-19;7,4;4,6;14,2;0
"1023";1951-10-20;5,4;0,6;7;0
"1024";1951-10-21;6;1,9;14,2;0
"1025";1951-10-22;6,8;1,6;9;3,4
"1026";1951-10-23;6,2;4,6;8,2;2,5
"1027";1951-10-24;8;6;9;0
"1028";1951-10-25;10;7,9;12,9;0
"1029";1951-10-26;9,4;6,5;14,3;0
"1030";1951-10-27;7,8;2;15,3;0
"1031";1951-10-28;6,4;1;13,3;0,1
"1032";1951-10-29;7,6;2,6;14,1;0
"1033";1951-10-30;8,8;3;12,6;2,7
"1034";1951-10-31;10;7,9;12,5;15,1
"1035";1951-11-01;6,1;4,4;10,1;0,1
"1036";1951-11-02;7,8;5;11,6;4,5
"1037";1951-11-03;7,2;6;10,4;0,4
"1038";1951-11-04;6,7;3,9;10,4;0
"1039";1951-11-05;6,6;3,9;11,6;0
"1040";1951-11-06;7,8;3,3;9,1;1,1
"1041";1951-11-07;7,6;5,1;13,5;1,8
"1042";1951-11-08;8,8;4,6;11,7;2,9
"1043";1951-11-09;10,4;8,1;14,5;0
"1044";1951-11-10;8,4;4,6;11,6;2,1
"1045";1951-11-11;10;7,6;14,4;5,7
"1046";1951-11-12;8,5;7,9;9,5;14,7
"1047";1951-11-13;8,8;7,4;11,3;0
"1048";1951-11-14;8,5;7,4;9;0,9
"1049";1951-11-15;8;5,6;9,7;0,1
"1050";1951-11-16;6,4;4;10,4;0
"1051";1951-11-17;7,2;2,9;9,7;1,1
"1052";1951-11-18;9,9;5,7;12;0,3
"1053";1951-11-19;5,7;4,6;10,1;0
"1054";1951-11-20;7;3;8,5;0,6
"1055";1951-11-21;8,3;2,9;10,7;4,1
"1056";1951-11-22;5,8;4,4;8,7;0
"1057";1951-11-23;6,5;4,7;8,6;1,3
"1058";1951-11-24;11,8;6,2;14,3;2,9
"1059";1951-11-25;9,6;7,8;13,2;5,3
"1060";1951-11-26;1,8;-0,5;8,2;0
"1061";1951-11-27;1,4;-1,6;6,8;0
"1062";1951-11-28;3,8;-0,5;5,5;2,6
"1063";1951-11-29;4,6;3,2;7,2;0,8
"1064";1951-11-30;7,9;2,8;9,5;0,1
"1065";1951-12-01;6,6;5,4;8,9;0,3
"1066";1951-12-02;4,6;4,3;5,8;0
"1067";1951-12-03;2,4;1;5,9;0
"1068";1951-12-04;4,8;-0,6;6,7;1,1
"1069";1951-12-05;7,8;6,7;9;0
"1070";1951-12-06;6,2;3,1;8,2;1
"1071";1951-12-07;2,4;-0,1;8,2;0
"1072";1951-12-08;3,9;0,5;6;2,6
"1073";1951-12-09;6,4;4;9,1;0,7
"1074";1951-12-10;3,5;0,3;6;0,9
"1075";1951-12-11;1;-1,7;5;0
"1076";1951-12-12;-2,2;-4,8;-0,8;0
"1077";1951-12-13;-3;-3,4;-2,1;0
"1078";1951-12-14;-3,4;-4,2;-2,2;0
"1079";1951-12-15;-2,1;-4;-1,2;0
"1080";1951-12-16;3,4;-1,2;5,1;2,6
"1081";1951-12-17;5;3,8;6;0,4
"1082";1951-12-18;4,3;3,4;6;0,3
"1083";1951-12-19;1,3;0,4;3,4;0
"1084";1951-12-20;-0,2;-1,6;1,8;0
"1085";1951-12-21;-0,3;-0,6;0,2;0,1
"1086";1951-12-22;-1;-1,2;0,1;0,4
"1087";1951-12-23;-0,4;-1,4;0;0,1
"1088";1951-12-24;-0,4;-0,9;0,5;0
"1089";1951-12-25;5,8;-1,3;8,6;6,7
"1090";1951-12-26;4,8;2,2;8,7;0
"1091";1951-12-27;4,6;-0,7;5,8;1,3
"1092";1951-12-28;4,3;-0,6;5,8;0
"1093";1951-12-29;-0,7;-2,9;4,3;0
"1094";1951-12-30;0,9;-4,4;2,8;3,5
"1095";1951-12-31;3,3;2,4;5;12,8
"1096";1952-01-01;3;0,9;6;2,5
"1097";1952-01-02;5,9;0,6;8,3;4,2
"1098";1952-01-03;3,3;2,4;8,3;0,1
"1099";1952-01-04;1,4;-0,5;3,5;1
"1100";1952-01-05;2;0,9;3,3;0,6
"1101";1952-01-06;-1,1;-2,9;2,6;0
"1102";1952-01-07;-0,8;-2,3;0;0,7
"1103";1952-01-08;-0,3;-0,9;1;0
"1104";1952-01-09;3,3;-1,6;5,7;3,5
"1105";1952-01-10;3,6;2,4;5;16,5
"1106";1952-01-11;5,6;3,1;10,3;4,9
"1107";1952-01-12;2,2;1,1;3,9;2,4
"1108";1952-01-13;1;-1,4;3,9;1,5
"1109";1952-01-14;2;-2;3,3;0,4
"1110";1952-01-15;6,1;2;7,8;1,4
"1111";1952-01-16;5;2,4;9,3;0
"1112";1952-01-17;3,2;-1,2;7,3;3,9
"1113";1952-01-18;1,2;0,4;2,6;2,6
"1114";1952-01-19;0,9;-0,1;2,6;1,7
"1115";1952-01-20;0;-1,5;2,3;0,9
"1116";1952-01-21;0,9;-1,3;2,6;2,4
"1117";1952-01-22;1,4;0,9;2,7;0
"1118";1952-01-23;0,2;-0,1;2,7;0
"1119";1952-01-24;-2,4;-2,8;0,2;0
"1120";1952-01-25;-4,2;-4,6;-2,8;0
"1121";1952-01-26;-1,7;-4,5;-0,7;0
"1122";1952-01-27;-1,4;-2,6;0;0,1
"1123";1952-01-28;-2,3;-4,5;0,2;1
"1124";1952-01-29;-0,8;-3,8;0,7;0,3
"1125";1952-01-30;1,3;-0,3;4;0
"1126";1952-01-31;2,6;-0,4;4,6;4,4
"1127";1952-02-01;0,8;-0,1;3,2;6,8
"1128";1952-02-02;0,4;-1,2;2,2;2,2
"1129";1952-02-03;0;-1;2,9;0,4
"1130";1952-02-04;1,4;-3,4;3,2;0,1
"1131";1952-02-05;1,6;-2,4;3,7;0
"1132";1952-02-06;0,2;-1;1,2;0,1
"1133";1952-02-07;1,9;0,4;3,3;0,9
"1134";1952-02-08;3,1;2;4,6;0,7
"1135";1952-02-09;0,8;-0,2;3,3;0,1
"1136";1952-02-10;-0,1;-1,2;2;5,4
"1137";1952-02-11;1,4;-0,8;4,1;13,5
"1138";1952-02-12;-3,5;-6,7;2,9;0
"1139";1952-02-13;-5,4;-7,9;-3,6;0
